,입찰명,발주기관,낙찰자(상호)
71713,'24-2차 전산운영용품 및 부수장비 구매,육군사관학교,가나안테크
71746,"K221 덮개,방수용 등 8종 구매",육군종합정비창,DGI산업
71898,"덮개조립체,포탑용 등 12항목 구매(항공)",육군군수사령부,부림산업
71984,24년도 국군복지단 판매장비/비품(냉난방기)구매,국군복지단,제이에스산업
71991,[24-육-108] 2경비단 화생방 장비 구매,육군본부,주식회사 제이디폼
72024,포장비닐 등 16종 구매,해군군수사령부,진해상사
72077,잠수함 내 침대 사다리 70점 구매,제9121부대,그린앤
72144,"덮개, 차량구성품용(소형전술차량용)",지상공통전력운영계약팀,태림산업
72146,교육용 실습장비 구매,국방정신전력원,알파유통 주식회사
72186,2분기 교육예산(교육장비 등) 구매,육군항공학교,봄앤현
72222,'24년 전투장구류 클린소독기 구매,제6128부대,태정상사
72265,(246206-C) 투광조명(트레일러형 작업등) 세트 구매,국군재정관리단,(주)디테코
72309,24-N-공병업무지원용 드론 제조,국군재정관리단,주식회사 한컴인스페이스
72384,24-2차 의무비품(근관장측정기) 구매,국군의무사령부,아이컴퍼니
72595,24-2차 체육비품(체성분분석기) 구매,육군사관학교,주식회사 프리젠
72599,(246151-C) 24-1차 교육장비 구매,국군재정관리단,구루멘토링 주식회사
72619,24년 의무장비(시약및약품냉장고소형(300L급)) 구매,국군의무사령부,다이아나
72715,24년 교육장비(정제수 제조장치) 구매,육군3사관학교,제이어스
72786,드론교육센터 교육용 드론 배터리 구매,제2군단,"춘천사랑종합유통,필립스A/S"
72868,24년 교육장비(Purge & Trap Autosampler)구매,육군3사관학교,제이앤제이
72875,24년 교육장비(전파 및 안테나 실험세트)구매,육군3사관학교,주식회사 맨엔텔
72905,24-신영-01 실내체육관 신축 무대장치 제조설치,제7보병사단,(주)동영티엔씨
72995,"실린더,평형기용",지상공통전력운영계약팀,제이케이에이치(J.K.H)
73192,24년 의무장비(환자체온보온기 자동식(공기식)) 구매,국군의무사령부,호덕
73287,2024 의무장비(냉장고 혈액은행용 대형) 구매,국군수도병원,주식회사 바른프린테크
73326,24-F-자동소화장치 4종 구매,국군재정관리단,이서산업
73348,(의무장비) 냉장고 의약용품 중형,공군군수사령부,차이
73416,24년 의무장비(소독물품 포장기) 구매,국군의무사령부,주식회사 복은
73436,24년 지형정보제작 장비(모니터) 노후 교체 사업,제9965부대,누리물산
73455,"전산운영용품(토너  등),부수장비(광컨버터 등) 구매",화력여단,주식회사 다원에듀넷
73486,24년 의무장비(시약 및 약품냉장고 대형) 구매,국군의무사령부,케레스
73568,24-N-보어스코프 시각검사장비 구매,국군재정관리단,정욱
73582,태권도부 운동용품(발센서 등 12종)구매,국군체육부대,진성
73589,24년 99여단 전투장구보관소용 클린소독기 구매,제32보병사단,찰떡궁합
73749,"2024년 신병교육(비품,장비,체육비품) 구매 계약",제15보병사단,남산
73751,공병학교 화재 진압장비 구매,육군공병학교,스마일상사
73950,[24-육-34] 군사경찰 특수수사장비세트 등 2종 구매,육군본부,(주)비아이엔씨
74073,2024 의무장비(냉장고 혈액은행용 소형) 구매,국군수도병원,주식회사 한스피엠아이
74217,24년 의무장비(냉장고 혈액은행용 대형) 구매,국군의무사령부,디엔지유통
74253,24년 전투장구류(헬멧 클린소독기) 구매 계약,제5181부대,동해유통
74331,24-1차 드론장비 비보급품 구매(조종기 등 8종),드론작전사령부,주식회사 뚜루뚜
74374,전반기 교육훈련예산(교육장비구입비 등 3개)구매,육군포병학교,대종건설 주식회사
74437,"탐지기,가스용 1항목 구매(화생방)",육군군수사령부,윈앤윈
