공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
긴급공고,MDS0009,1,08168,***,'25년~'28년 비데 임차 용역,2025,MDS,제3707부대,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,MCS0027,1,08229,***,'25년 복지회관 축산물 구매,2025,MCS,국방부계룡대근무지원단,일반경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,MCM0005,1,08001,***,사이버 자산정보 수집체계 라이선스 구매,2025,MCM,4284부대,제한경쟁,총액제,적격심사제,202503181030,20250318
정상공고,MCD0008,1,05984,***,2025년 국방정책토론회,2025,MCD,국방부(운영지원과),협상에의한계약(전자),총액제,최저가격제,202503181100,20250318
긴급공고,LMU0001,1,06479,001,(25-급-005) `25년 부대계약 후식(빙과류) 계약,2025,LMU,제7군수지원단,일반경쟁,단가제,적격심사제,202503181100,20250318
긴급공고,LMU0003,1,06482,001,(25-급-007) `25년 부대계약 후식(발효유류) 계약,2025,LMU,제7군수지원단,일반경쟁,단가제,적격심사제,202503181100,20250318
긴급공고,LMU0004,1,06483,001,(25-급-008) `25년 부대계약 후식(기타류) 계약,2025,LMU,제7군수지원단,제한경쟁,단가제,적격심사제,202503181100,20250318
긴급공고,LMU0002,1,06677,001,(25-급-006) `25년 부대계약 후식(음료류) 계약,2025,LMU,제7군수지원단,일반경쟁,단가제,적격심사제,202503181100,20250318
긴급공고,LMU0005,1,06678,001,(25-급-009) `25년 부대계약 후식(생수) 계약,2025,LMU,제7군수지원단,일반경쟁,단가제,적격심사제,202503181100,20250318
긴급공고,LMH0018,1,07647,***,[B057] 두루말 어울림 83세대 중문 설치납품,2025,LMH,제7군단,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,LMH0019,1,07768,***,궤도통합정비고 오버헤드크레인 제조 설치,2025,LMH,제7군단,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,LKP0074,1,07659,***,'25년 일반폐기물 위탁처리 용역(대구),2025,LKP,5군수지원사령부,일반경쟁,총액제,적격심사제,202503181130,20250318
긴급공고,LKP0072,1,07657,***,'25년 일반폐기물 위탁처리 용역(김해),2025,LKP,5군수지원사령부,일반경쟁,총액제,적격심사제,202503181130,20250318
긴급공고,LKP0071,1,07656,***,'25년 일반폐기물 위탁처리 용역(장성),2025,LKP,5군수지원사령부,일반경쟁,총액제,적격심사제,202503181130,20250318
정정공고,LKP0073,2,07658,***,'25년 일반폐기물 위탁처리 용역(대전),2025,LKP,5군수지원사령부,일반경쟁,총액제,적격심사제,202503181130,20250318
긴급공고,LKD0016,1,07654,***,25년 전투장구류 클린소독기 구매,2025,LKD,제32보병사단,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,LIK0019,1,06791,001,'25년 부대조달 후식(기타 가공품류),2025,LIK,제2군수지원여단,일반경쟁,단가제,적격심사제,202503181030,20250318
재공고,LGP0012,2,03269,***,"25년 유조,급수,살수차 외주정비용역(서울,인천,경기)",2025,LGP,제1군수지원사령부,제한경쟁,총액제,적격심사제,202503181100,20250318
긴급공고,LDH0282,1,07838,***,(항공)  AH-1S 봉합재 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
정상공고,LDH0270,1,06666,***,천마 와셔 등 12종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
정상공고,LDH0274,1,07228,***,"K1전차 핀,분할형 등 2종 구매",2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
재공고,LDH0176,2,04684,***,(화공) 순간접착제 등 24종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
긴급공고,LDH0283,1,07843,***,(항공) UH-60 링 등 8종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
재공고,LDH0174,2,04668,***,(정비) 솔더웍 등 86종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
재공고,LDH0192,2,05560,***,(정비) 고무마개 등 11종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
재공고,LDH0188,2,05587,***,(정비) 슬링벨트 등 33종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
긴급공고,LDH0284,1,07848,***,(항공) UH-60 시일 등 7종 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
긴급공고,LDH0287,1,07296,***,(정수) 액상황산알루미늄 등 8품목 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181330,20250318
재공고,LDH0186,2,05332,***,(자재) 부품제작자재 가스켓 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
긴급공고,LDH0288,1,07300,***,(정수) 액상가성소다 등 2품목 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181330,20250318
정상공고,LDH0280,1,07194,***,(화공) 하론소화약제가스 구매,2025,LDH,육군종합정비창,제한경쟁,총액제,적격심사제,202503181300,20250318
정정공고,LCP0015,2,07678,***,'25년 렌탈프린터 임차용역,2025,LCP,육군항공사령부,제한경쟁,총액제,적격심사제,202503181130,20250318
긴급공고,LCM0007,1,04908,***,'25년 전투발전 연구 세미나 수행 용역,2025,LCM,육군교육사령부,2단계경쟁(동시),총액제,최저가격제,202503181300,20250318
긴급공고,LCM0003,1,03341,***,'25년 전투발전 연구 용역(1),2025,LCM,육군교육사령부,2단계경쟁(동시),총액제,최저가격제,202503181300,20250318
긴급공고,LCM0005,1,03343,***,'25년 전투발전 연구 용역(3),2025,LCM,육군교육사령부,2단계경쟁(동시),총액제,최저가격제,202503181300,20250318
긴급공고,LCM0004,1,03342,***,'25년 전투발전 연구 용역(2),2025,LCM,육군교육사령부,2단계경쟁(동시),총액제,최저가격제,202503181300,20250318
긴급공고,LCG0033,1,07069,***,[25-육-72] 참모총장 표창 부상품(메달) 제조,2025,LCG,육군본부,제한경쟁,총액제,적격심사제,202503181230,20250318
긴급공고,LCG0032,1,07621,***,[25-육-61] 의장 행사코트 제조,2025,LCG,육군본부,제한경쟁,총액제,적격심사제,202503181100,20250318
긴급공고,HDK0008,1,07893,***,지게차 6톤 구매,2025,HDK,공군제11전투비행단,제한경쟁,총액제,적격심사제,202503181330,20250318
긴급공고,HCS0011,1,06755,***,25-3훈비-활주로 제초용역,2025,HCS,제3훈련비행단,제한경쟁,총액제,적격심사제,202503181100,20250318
긴급공고,HCL0021,1,08216,***,25-019 윤활유 2종,2025,HCL,공군사관학교,제한경쟁,총액제,적격심사제,202503181100,20250318
긴급공고,HCF0049,1,02057,***,'25~'26 방공관제레이더 부품(미소회로) 외주정비,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,HCF0050,1,02045,***,'25~'26 방공관제레이더(117E1) 증폭기 외주정비,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,HCF0051,1,01750,***,'25 방공관제레이더(117K) 증폭기 외주정비,2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
긴급공고,HCF0043,1,04426,***,"시동용 발전기 부품, 주파수 제어기군 등 4종 구매",2025,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,202503181030,20250318
재공고,EBH0002,2,0730P,***,25년 신궁 피아식별기 전지,2025,EBH,해상공중전력운영계약팀,수의계약,총액제,적격심사제,202503181100,20250318
정상공고,EBB0002,1,8520Z,***,KCTC 여단급 전투훈련 부족 마일즈장비,2025,EBB,지상공통전력운영계약팀,일반경쟁,총액제,적격심사제,202503181100,20250318
긴급공고,HDK0007,1,06995,***,25년 대구기지 특수건강진단 민간위탁 검진용역,2025,HDK,공군제11전투비행단,제한경쟁,총액제,적격심사제,202503171100,20250317
정상공고,UMM0154,1,02870,***,25-N-신속전개 텐트 구매,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503171100,20250317
긴급공고,MDK0004,1,08157,***,'25년 군 전용철도 예초용역(1철도대),2025,MDK,국군수송사령부,제한경쟁,총액제,적격심사제,202503171330,20250317
정정공고,MDK0006,2,08179,***,'25년 군 전용철도 예초용역(3철도대),2025,MDK,국군수송사령부,제한경쟁,총액제,적격심사제,202503171330,20250317
긴급공고,MDK0005,1,08175,***,'25년 군 전용철도 예초용역(2철도대),2025,MDK,국군수송사령부,제한경쟁,총액제,적격심사제,202503171330,20250317
긴급공고,LDH0134,1,03651,***,K21 화재제어용 회로카드 2종 시험장비 소요자재 제조,2025,LDH,육군종합정비창,2단계경쟁(동시),총액제,최저가격제,202503171300,20250317
긴급공고,LDH0116,1,02769,***,댐퍼시험기 외주정비 용역,2025,LDH,육군종합정비창,2단계경쟁(동시),총액제,최저가격제,202503171300,20250317
긴급공고,LDH0066,1,02393,***,종감속기 성능시험장비(K1) 외주정비 용역,2025,LDH,육군종합정비창,2단계경쟁(동시),총액제,최저가격제,202503171300,20250317
긴급공고,LDH0119,1,03347,***,K21 자동소화통합조종판 시험장비 개발 연구용역,2025,LDH,육군종합정비창,2단계경쟁(동시),총액제,최저가격제,202503171300,20250317
긴급공고,LDH0117,1,02383,***,완성도장기 외주정비 용역,2025,LDH,육군종합정비창,2단계경쟁(동시),총액제,최저가격제,202503171300,20250317
긴급공고,LDH0132,1,03662,***,K21 상황전파용 확성기 2종 정비기술 소요자재 제조,2025,LDH,육군종합정비창,2단계경쟁(동시),총액제,최저가격제,202503171300,20250317
정상공고,LDH0034,1,01555,***,우레탄 도장기 제조 설치,2025,LDH,육군종합정비창,2단계경쟁(동시),총액제,최저가격제,202503171300,20250317
정상공고,LDG0019,1,07174,***,6MeV 선형가속기 시스템 외주정비 용역,2025,LDG,육군 탄약지원사령부,제한경쟁,총액제,적격심사제,202503171030,20250317
정상공고,LDG0018,1,07137,***,벌목 설계 용역,2025,LDG,육군 탄약지원사령부,일반경쟁,총액제,적격심사제,202503171030,20250317
긴급공고,LCF0022,1,03597,***,"가스자동밥솥,소형 1항목 구매(물자)",2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503171100,20250317
긴급공고,LCF0023,1,07139,***,랜야드 1항목 구매(물자),2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503171100,20250317
긴급공고,LCF0020,1,02848,***,"전지,재충전불가식(CR-2032) 등 3항목 구매(물자)",2025,LCF,육군군수사령부,제한경쟁,총액제,적격심사제,202503171100,20250317
긴급공고,HDK0006,1,07007,***,25년 활주로 제초용역,2025,HDK,공군제11전투비행단,일반경쟁,총액제,적격심사제,202503171100,20250317
긴급공고,LBB0005,1,07220,***,'25~26년 유류중대 급유시설 기술검사 민간위탁 용역,2025,LBB,육군제7789부대,제한경쟁,총액제,적격심사제,202503141030,20250314
정상공고,UMM0147,1,05145,***,25-F-00기지 활주로 제초 용역(25J015-J),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503141100,20250314
정상공고,UMM0156,1,04825,***,(25F064-A) 25년 ASP 방화지대 구축용역,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503141100,20250314
긴급공고,UMM0169,1,07431,***,(25F065-A)  급유시설 기술검사 민간위탁 용역,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503141100,20250314
긴급공고,UMM0166,1,06277,***,(25F073-A) ASP 방화지대 구축 용역(동부권),2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503141100,20250314
정상공고,UMM0142,1,03617,***,(25G041-A) 생물안전3등급 연구 유지보수 기술용역,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503141100,20250314
긴급공고,SCN0050,1,06984,***,25~28 00숙소 정수기(106대) 임차 용역,2025,SCN,제7001부대,제한경쟁,총액제,적격심사제,202503141030,20250314
긴급공고,MON0003,1,04940,***,2025년 장병 정신전력교육 PPT자료 제작 용역,2025,MON,국방정신전력원,2단계경쟁(동시),총액제,최저가격제,202503141000,20250314
정상공고,MDJ0030,1,06987,***,25년 프린터 임차 용역,2025,MDJ,국군대전병원,제한경쟁,총액제,적격심사제,202503141530,20250314
정상공고,MDG0043,1,06101,***,25년 의무장비(신경자극치료기) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503141100,20250314
정상공고,MDG0042,1,06100,***,25년 의무장비(냉찜질기) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503141100,20250314
정상공고,MDG0047,1,06106,***,25년 의무장비(전기수술기 분석기) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503141100,20250314
정상공고,MDG0045,1,06099,***,25년 의무장비(실내환경 종합측정기) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503141100,20250314
정상공고,MDG0046,1,06105,***,25년 의무장비(멀티메타 계수형) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503141100,20250314
정상공고,MDG0041,1,06107,***,25년 의무장비(간섭파치료기) 구매,2025,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,202503141100,20250314
재공고,MDF0001,2,04642,***,25년 전원공급장치 제조 설치,2025,MDF,국군지휘통신사령부,제한경쟁,총액제,적격심사제,202503141030,20250314
긴급공고,LHD0005,1,07111,***,전반기 전산운영용품 구매(A002),2025,LHD,제21보병사단,제한경쟁,총액제,적격심사제,202503141030,20250314
긴급공고,ERA0001,1,5110G,***,노트북 등 상용장비,2025,ERA,우주지휘통신총괄계약팀,일반경쟁,총액제,적격심사제,202503131100,20250313
긴급공고,UMM0145,1,05030,***,(25F050-I) 25년 육군(경기지역) 작업환경측정,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503131100,20250313
긴급공고,UMM0164,1,03371,***,(256037-F)육군용사상 및 군경력증명서 제조,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503131100,20250313
정상공고,UMM0135,1,02306,***,25-N-작전용 구명의 등 7종 구매(258012-F),2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503131100,20250313
정상공고,UMM0139,1,02193,***,(25F026-A) 승진 과학화훈련장 민간위탁용역,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503131100,20250313
정상공고,UMM0132,1,04895,***,25-N-유해환경근무자 특수검진 용역(25H055-J),2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503131100,20250313
긴급공고,UMM0146,1,05034,***,(25F051-I) 25년 육군(강원지역) 작업환경측정,2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503131100,20250313
정상공고,UMM0141,1,02176,***,(25F025-A) 다락대 과학화 훈련장 민간위탁 용역,2025,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,202503131100,20250313
정상공고,UMM0137,1,02052,***,25-F-유량계 교정장비 구매(259024-F),2025,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,202503131100,20250313
