,입찰공고명,공고기관명
35931,[패트리어트 작전차량 부품] 실린더 조립체 등 53종,공군군수사령부
35932,받침대 등 50항목 구매(궤도공구),육군군수사령부
35933,K9자주포 배선장치등2종 구매,제2879부대
35934,락카스프레이 등 30종 구매,제2879부대
35935,송신기 레이더용 등 4종,방위사업청
35936,콘 로드 베어링 세트 등 6종 구매,해군군수사령부
35937,회로카드조립체(전차 장갑차 상륙장갑차),방위사업청
35938,타카못 등 26종 구매,제2879부대
35939,K계열전차 유압장치부품류(구매),방위사업청
35941,21년 망원경 엘보형(60mm박격포용),방위사업청
35942,K200장갑차 엘보등17종 구매,제2879부대
35945,K-1전차 여과기류,방위사업청
35946,기능시험용 자재(연판) 구매,육군 제3808부대
35949,부품제작소요자재 스프링강선등67종 구매,제2879부대
35950,우측 덮개 조립체 등 19항목 구매(총포),육군군수사령부
35951,우측 덮개 조립체 등 19항목 구매(총포),육군군수사령부
35952,분도기 반원형 등 6항목 구매(총포),육군군수사령부
35953,뚜껑 건전지용 등 25항목 구매(총포),육군군수사령부
35954,뚜껑 건전지용 등 25항목 구매(총포),육군군수사령부
35955,스페이서류(제조 일반),방위사업청
35956,브리지  정전용량-저항용 구매,해군군수사령부
35957,생도피복(춘추운동복) 구매,해군사관학교
35958,(217122-B)연구장비(차세대염기서열분석기) 구매,국군재정관리단
35961,교정기  전력용,공군군수사령부
35962,교정기  전력용,공군군수사령부
35963,복지기금 자산성비품(운동기구 샌드백 등 16) 구매,국군의무사령부
35964,복지기금 자산성 비품(일반비품 테이블 등 3) 구매,국군의무사령부
35966,’21년 영내자용 떡 및 케이크 구매,제6685부대
35967,21년 하늘  은마회관 식자재 구매,공군제5공중기동비행단
35968,부쉬 등 9항목 구매(궤도),육군군수사령부
35969,온도조절기 유량제어용 등 23항목 구매(궤도),육군군수사령부
35970,부품키트 서보장치 조립체 등 19항목 구매(궤도),육군군수사령부
35971,밸브 글로브형 등 17종 구매,해군군수사령부
35972,21년 1분기 전산운영용품 구매,제1989부대
35973,21-해-양흡입벌류트 펌프 제조,국군재정관리단
35975,유수분리기,방위사업청
35976,K9자주포 엔진부품류(구매),방위사업청
35977,K9자주포 엔진부품류(구매),방위사업청
35978,T자관  파이프와 튜브와 호스연결용 등 19종,해군군수사령부
35979,영상교육 실습용 장비 구매,국방부
35980,함내지휘통신체계A 수리부속,방위사업청
35981,21-교류 변환기 6EA 제조,국군재정관리단
35983,가열소자  전기식  매입형 1종 구매,해군군수사령부
35984,소켓 소켓렌치용 등 73항목 구매(기일공구),육군군수사령부
35985,21년 방진마스크(1급) 구매,제2167부대
35986,게이트밸브 등 12종 구매,해군군수사령부
35989,케이스 광학기구용 등 4항목 구매(총포),육군군수사령부
35990,케이스 광학기구용 등 4항목 구매(총포),육군군수사령부
35991,레버 수동 제어식 등 6항목 구매(총포),육군군수사령부
35992,윤활유  일반용 1종 구매,해군군수사령부
35993,윤활유  일반용 1종 구매,해군군수사령부
35994,K9자주포 캡등3종 구매,제2879부대
35995,통신쉘터 릴 케이블용 등 4항목 구매(통신),육군군수사령부
35996,핀  잠금용 등 4종 구매,해군군수사령부
35997,마이크로필름 복제기 구매 설치,육군인사사령부
36001,구동제어장치류,방위사업청
36002,장갑차 부품,방위사업청
36005,교량가설단정 펌프 등 2항목 구매(일장),육군군수사령부
36006,폭파기구세트 칼집 대검-날 용 등 8항목 구매(일장),육군군수사령부
36008,21년 조류퇴치탄,방위사업청
36009,(216103-D)군사경찰 피복(대터러화 등 5종)제조(납품),국군재정관리단
36010,(216103-D)군사경찰 피복(대터러화 등 5종)제조(납품),국군재정관리단
36011,식기소독보관함 등 20항목 제조(일물),육군군수사령부
36012,CCTV 영상 저장 장치 구매 교체 사업,특수전사령부
36013,와이퍼 암 등 253종 구매 납품,제3283부대
36014,장전뭉치 정렬계기등 3항목 제조(특무),육군군수사령부
36015,[방공관제레이더 부품] 회로카드 조립체 1종,공군군수사령부
36016,[방공관제레이더 부품] 회로카드 조립체 1종,공군군수사령부
36017,전산장비(모니터 및 노트북) 구매,한미연합군사령부
36018,밀폐형 인화점측정기 1종 구매,해군군수사령부
36019,전기식 와이퍼모타,방위사업청
36020,차기군수지원함 1종 구매,해군군수사령부
36021,소켓렌치 등 53항목 구매(특무공구),육군군수사령부
36022,체육시설(탁구대 및 라켓) 물품 구매,제36보병사단
36023,(긴급) 냉각코일 공기식 통기관형 1종,해군군수사령부
36024,21-8차 정비용 장비 부품 구매,제2879부대
36025,21-8차 정비용 장비 부품 구매,제2879부대
36026,라이트류,방위사업청
36029,K55자주포 단열모포등24종 구매,제2879부대
36031,플런저 신속 분리식 등 14항목 구매(자주포),육군군수사령부
36032,스로틀 링키지 등 67종,공군군수사령부
36033,회로카드조립체,방위사업청
36034,(216105-D)군사경찰피복(동계대터러복등6종)제조,국군재정관리단
36035,납땜 인두 등 67항목 구매(궤도공구),육군군수사령부
36036,인양기 등 17항목 제조(궤도공구),육군군수사령부
36043,21년 사체냉동기 2구용(감염방지용 및 일반용) 구매,국군의무사령부
36044,방수 주머니 등 17항목 구매(궤도),육군군수사령부
36045,21- 기타특수임무피복류 [특수요원 작전복],국군재정관리단
36046,알곤 공업용,해군군수사령부
36047,질소 공업용,해군군수사령부
36048,산소 공업용,해군군수사령부
36049,아세틸렌 공업용,해군군수사령부
36050,이산화탄소 공업용,해군군수사령부
36051,5KW 발전기유지부품,방위사업청
36052,(긴급) 메인보드 1종,해군군수사령부
36053,에이드,제3130부대
36055,선박 엔진 수리부속 구매,제9965부대
36059,램프  발광 다이오드 등 3종 구매,해군군수사령부
36060,국군인쇄창 인쇄용지(맞춤용지) 3종 구매,국군재정관리단
36061,필터 유체용 등 12항목 구매(궤도),육군군수사령부
36062,인테이너 저장랙 설치 납품,육군군수사령부
36063,키 소켓머리나사용 등 131항목 구매(총포공구),육군군수사령부
36064,견인봉 등 18항목 제조(궤도공구),육군군수사령부
36065,견인봉 등 18항목 제조(궤도공구),육군군수사령부
36066,(216120-E)검정용 중형굴삭기(타이어형)구매,국군재정관리단
36067,(긴급) 플라스틱성형재 등 9종,해군군수사령부
36068,(긴급) 플라스틱성형재 등 9종,해군군수사령부
36069,수입봉류,방위사업청
36071,플런저 에이프런용 등 4항목 제조(생산능력  일장),육군군수사령부
36072,플런저 에이프런용 등 4항목 제조(생산능력  일장),육군군수사령부
36073,고무띠 등 71항목 제조(생산능력  일장),육군군수사령부
36074,고무띠 등 71항목 제조(생산능력  일장),육군군수사령부
36075,교량가설단정 롤라 등 2항목 제조(생산능력  일장),육군군수사령부
36076,와이어로프 조립체 등 4항목 제조(생산능력  일장),육군군수사령부
36077,밸브 방향 제어용 등 2항목 제조(생산능력  일장),육군군수사령부
36078,밸브 방향 제어용 등 2항목 제조(생산능력  일장),육군군수사령부
36079,발칸 와셔등12종 구매,제2879부대
36080,장갑차 부품류,방위사업청
36081,저울  무게측정용,공군군수사령부
36082,펌프 유압식 등 13항목 구매(궤도),육군군수사령부
36083,(긴급) 글로브 밸브 6000PSI 15A 등 3종 구매,해군군수사령부
36084,K1전차 베어링등6종 구매,제2879부대
36085,00부대 하계 의장행사복 제조구매,국방부근무지원단
36086,스테이브 케이블 등 4종 구매,해군군수사령부
36087,(216029-E)체력단련장 코스관리용 모래 구매,국군재정관리단
36088,탐색레이다 여과기,방위사업청
36089,탐색레이다 여과기,방위사업청
36090,복사용지 등 35품목 구매 납품,제9227부대
36091,항-21-010 광각안저사진기,공군사관학교
36092,보호유리 등 3항목 구매(궤도),육군군수사령부
36093,보호유리 등 3항목 구매(궤도),육군군수사령부
36094,방공관제레이다 부품(미소회로) 외주정비,공군군수사령부
36095,호이스트  체인식,방위사업청
36096,니카드전지(함포용),방위사업청
36097,21-03-101 훈련단학과용가방(디지털백팩) 1품목,공군교육사령부
36098,21년 K-4 장치대,방위사업청
36099,21년 K-4 장치대,방위사업청
36100,발칸 나사등8종 구매,제2879부대
36101,인쇄용지 6종 구매,국방출판지원단
36102,롤테이너,공군군수사령부
36104,K55자주포 호스조립체등4종 구매,제2879부대
36105,K55자주포 호스조립체등4종 구매,제2879부대
36107,(긴급) 바  금속제 등 13종,해군군수사령부
36109,(일장) 다목적굴착기 볼트등 39종구매,제2879부대
36110,방탄판  레벨Ⅳ용(대형),방위사업청
36111,방탄판  레벨Ⅳ용(대형),방위사업청
36112,K1A1전차 튜브조립체 탄약선반용(21종) 정비,육군군수사령부
36113,K1A1전차 튜브조립체 탄약선반용(21종) 정비,육군군수사령부
36114,지뢰보호용 전투화 및 덧신,방위사업청
36117,공기청정기 필터 등 4종 구매,공군제19전투비행단
36118,K200(A1) 충전장치 야전점검기 제작 소요자재 구매,제2879부대
36121,산소보급기,공군군수사령부
36122,헤드스탠드  X-선용 튜브,공군군수사령부
36123,케이블조립체류,방위사업청
36124,공기청정기 필터 등 4종,제7001부대
36125,(217077-F)00체계 단말기(노트북) 교체사업,국군재정관리단
36129,21-2차 표준화비품(총기보관함) 구매,국군의무사령부
36130,21-2차 일반/영현실비품(세탁기 등 4품목) 구매,국군의무사령부
36131,700W 발전기유지부품(구매),방위사업청
36133,(21-49) 공기청정기 필터 구매,공군제10전투비행단
36134,에어작키 등 26항목 구매(궤도공구),육군군수사령부
36135,(일장) 다목적굴착기 받침대등 6종구매,제2879부대
36136,렌치 등 62항목 구매(궤도공구),육군군수사령부
36137,수입지 및 수입포,방위사업청
36138,00지역 방카카본 필터 구매(설치납품),국방부근무지원단
36139,통신장비 수리부속 손잡이조립체등7종 구매,제2879부대
36140,21년 모의 로켓포드,방위사업청
36144,VRC-946K장치대부품(구매),방위사업청
36145,(긴급)개스킷 등 5종,해군군수사령부
36146,파이프류,방위사업청
36147,센서  화재용,방위사업청
36148,21년 발칸 축전식 전지(제조),방위사업청
36149,21년 발칸 축전식 전지(제조),방위사업청
36150,21년 발칸 축전식 전지(제조),방위사업청
36151,21년 발칸 축전식 전지(제조),방위사업청
36152,21 공군 로켓용 폭음통 구매,국군재정관리단
36153,발전기(60Kw) 제조 설치(교체) 납품,국군지휘통신사령부
36154,(21F046-A)전투지휘훈련 모델운용장비교체 금융리스,국군재정관리단
36155,라디에이터 등 489종 구매,공군군수사령부
36157,21년 이동형 수중탐색음탐기,방위사업청
36158,21년 이동형 수중탐색음탐기,방위사업청
36159,21년 이동형 수중탐색음탐기,방위사업청
36160,궤도(2종) 고무제거 정비,육군군수사령부
36161,변압기 펄스용 등 3종 구매(21100),해군제1정비대대
36162,자동기상관측장비,방위사업청
36163,판조립체  덮개용(K1전차),방위사업청
36165,표준차 유지부품,방위사업청
36167,21- 공-회전의자 등 4종 제조,국군재정관리단
36168,비호전력변환기 저항등13종 구매,제2879부대
