입찰명
21-공-5인승 전동 승용카트 구매
수도병원 승강기 제조설치 납품
시험세트 1종 구매
8자 하강기 등 9종
CCTV 카메라 등 2종 납품 설치
종이재단기 등 8종 구매
해군호텔 냉방기 2종 26대 물품구매
00부대 권총보관함 제조 납품
'22년 위례 출퇴근용 버스 임차용역
GP 경계용 CCTV 제조설치
(군-군-18) 21년 기타유지물자(안전사다리)구매
전원케이블 등 6품목 구매
행정소모품(2공 겸용펀치 등 256종 구매) 구매
'21년 Lynx 항공기 시뮬레이터 유지보수 정비
'21-2차 교육장비(환경분야) 계약의뢰(수정)
성탄절 경축특식 마카롱
'21년 3차 재생토너 구매
플라스틱 도시락 용기 등 2종 구매 납품
공무직 소모성(장갑 등 131종) 구매
복사용지 등 413종 구매
코팅지 등 65종 구매
AES 무선데스크탑 900 등 41종 구매
금고 등 39품목 구매 납품
고무타이어(대형) 장착 및 탈착기 구매
21-조달-061 안전발판 구매
(216078-H)21~22년 전투장비 시뮬레이터 제조납품
21-해-00훈련장 관급자재(진공온수보일러)제조설치
고소작업대 등 2종 구매
해외 파병지역 위성영상 구매사업
21-7차 의무비품 구매
열수축형 케이블접속제 등 7품목 구매(21324)
예비군 관리대대 물품구매(전투배낭)
사다리(안전계단형) 구매
4인용 장의자 50개 구매
'21년 후반기 전산운영용품 구매
니트릴장갑 등 36품목 구매
도서(1차원이 되고싶어) 등 300종
수정테이프 등 214종 구매
울셋정 등 24품목 구매
영점표적지 등 120종 구매
공기압축기 구매
상패 등 5종 구매
플라이어 등 101종 구매
긴급-08호 난방설비 및 급수가압펌프 설치납품
산악여단 산악물자 구매
복사용지 등 747종 구매
이동식 기상관측장비 자재구매
중량랙 앵글(받침) 등 12종 구매
충전 임팩드릴 등 6종 구매
00부대 Voip교환기 교체 설치납품
ㅇㅇ함 잠수함승무원구조정 양강장치 정비
등반기 등 2품목 구매
21-19차 부대조달 의무비품(오버베드테이블 등 8종)
'22~24년 무한잉크 프린터 임차용역
무인감시장비 중거리카메라 제조 구매
21년 진공온수보일러 등 제조설치
OO부대 통합배선 제조납품(21-특별-3-29)
00부대 Voip교환기 교체 설치납품
작업등 등 19품목 구매(21325)
"발생및충진장치,산소-질소용,트레일러탑재식"
수사장비 8종 구매
스마트 관제탑 성능개선 물품구매
SPIDER 회로카드조립체 1항목 구매(통신)
아파트 블라인드 설치납품
21-11-257 스노우타이어 등 17종
해병-공정-도서류 구매
기타물자유지(냉난방기 등 6종) 구매 설치
국방부 집행잔액(안전사다리) 구매
정보화예산 집행잔액 물품 구매 설치
"21년 주거시설 보일러, 비디오폰 및 신발장 교체 설치"
방-21-50 통신장비(광전송장비)
방-21-50 통신장비(자동절체기)
21-국-인쇄재료 59종 구매
적성장비 모형 제작
디지털무전기 등 3건 구매
OO부대 제습기 제조납품(21-2500-51-6)
21-1차 안전사다리 현금구매
포장비닐 등 25종
A4용지 등 41종
00교 SMART 강의실 구축(구매/설치)
쌍안경 구매
전선 덕트 등 19종 구매
도어클로저 등 118종 구매
활주로램프 등 2종 구매
컷팅매트 등 197종 구매
이산화탄소 소화기 구매
쇄석자갈 등 121종 구매
정부문서 보존용상자 등 650종 구매
도서(총균쇠 등 213종) 구매
"(긴급)휠, 광택연마용 1종"
상무대 체력단련장 컨테이너 제조
스텐 대차
공업용가스 및 CO2소방기구 검사/충전
3단 진압봉 등 4품목 구매
"바, 금속제 등 3종"
"(긴급)잉곳, 주석-청동용 1종"
'21년 P-3 엔진시험기 유지보수 정비
(긴급) 알루미늄 청동 1종 구매
"(긴급) 펌프,피스톤식,주유용 1종 구매"
"(긴급) 절연펠트,방열용 등 22종 구매"
장의자 좌판 수선 등 10종
"(긴급)스터드,평형 등 21종"
'21년 PKG 함안정기 정비
21년 전자법정 녹화서버 구매설치(수정)
컨테이너(장비 보관용) 제조 설치
잉크 카트리지 등 519종 구매
21-덕-승용식 로터리 모아 구매
"21-234 세탁기,건조기 세트 구매(수정)"
쇼핑타운 장바구니 구매
21-해-00시설사업 관급자재(제트공조기) 제조 설치
의무장비 재투자 - 산부인과진찰대
"스위치,압력식 등 12종"
공구함 등 3종
격리시설 자재(방염커튼 외) 제조설치 납품
산불진화장비 등 2종 구매
휴대용 시료수집기 구매
손전등 구매
1인용 리클라이너(수동) 구매
체력단련장 훈련용품 구매(원판 등 2동)
"(긴급)부품키트, 연료 장치용 1종"
워터릴 등 5종 구매
제트스트림 등 305종 구매
안전사다리 구매 설치
21년 안전사다리(계단형) 구매
방재물자 장낫 등 31종 구매
카트리지 필터 등 4종
파워그립장갑 등 160종 구매
플렉시블호스 구매
오일스테인커버 등 27종 구매
회의실 노후 전관방송용 앰프 구매
습식 바닥청소기 등 10종 구매
광섬유 복구장비 SET 구매 납품
케이블 등 24종 구매
21-조달-50[지원중대]오븐트롤리등57종(주방용품등)
21년 후반기 보장구 수시계약
의무장비 재투자 - 집진기치과기공용
공병장갑전투도자 유지부품류
배선용 차단기 등 121종 구매
관측장비(호크아이) 성능개선 물품 구매 설치
다중복합감시체계 성능개선 물품 구매설치
21-13차 의무물자 부대구매
21-2차 도서구매
디지털 벽시계(2개국) 구매
21-계룡대 병영식당 리모델링 관급자재(GHP) 구매설치
21-해-중형선반 등 2종 구매설치
21-해병-연안천해탈출훈련기 구매
"어댑터, 접지단자용 등 24품목 구매(21318)"
"타이어 등 13종 구매(21-175, 21-181)"
"사복탁송용 가방 4,500개 제조 납품"
[21-C14]어라운드뷰 등 2종 설치납품
'21년 안전사다리 구매
물먹는 하마 등 340품목 구매
[21-C20] 2층 침대조립체 세트 구매
불모지작전 소요경감자재 구매
로잉머신 등 59종 구매
"밸브,글로브형 등 41종"
21-3차 기타유지물자 안전사다리 구매
"(긴급) 하우징 섹션,액체펌프용 등 2종 구매"
(긴급) 와이퍼 조립체 1종 구매
21-2차 위험물취급자 안전장구류 구매
[21-1121] 작전 의료장비세트 등 2품목
"호스 조립체, 비금속제 등 26품목 구매(319,321)"
VR컨트롤러 4종 구매
마이크로필름 소모재료 구매
디지털 도어록 등 2종 구매
(216368-D)전장협조실 비디오월 구축사업(리스물건)
후반기 전산운영 용품류 구매
티타늄 커브 가위 398종 구매
잔반처리기 등 22종(근-21-145)
21-4차 전산운영용품 구매
전선 등 53종(근-21-133)
시설물품(형광등 안정기 등 27종) 구매
디스플레이 표지판 등 2종 구매 납품
"식탁의자 등 16종(근-21-143, 146)"
21-국-인쇄용지 6종 구매
21-해-엑스선기 1000mA 디지털 1종 구매
00부대 사이버 침해대응시스템 사업
안전체험장비 구매 설치
바닥매트 등 20품목 구매
동원훈련장 생활관 에어컴프레셔 설치 / 납품
2작전사 안전사다리(계단형) 제조구매
00훈련대 CCTV 제조/설치(관제장비 유지보수)
주행드라이브 등 10종 구매
"시동기,엔진용,전기식 등 7종 구매"
선반내경인서트 등 301종 구매
PKG 빌지 블럭 조립체 등 14종 구매
오일 열교환기 등 5종 구매
21-3차 드론교육센터 물품 구매
전산운영용품(EPSON 잉크 등 14종) 구매
'21년 육성지원사업 조준경 등 3개품목 구매
00부대 굴삭기 어라운드뷰 설치납품
도시락용기 등 20종 구매
'21년 취사기구류 구매
'21년 취사기구류 구매
저장대(경량랙) 설치납품
공중사격용 공대지 표적지 제조납품
(조달) 21-4-237 엑스선기전치아동시촬영기
리필티슈 등 25종 구매
사격표적 및 표적기 세트 7품목 구매
21-덕-티매트 등 3종 구매
자동제어판넬 및 입형다단펌프 구매 설치
제트 스트림 등 63종 구매
실버클립 등 33종 구매
라쳇 핸들 등 49종 구매
울트라 건전지 등 214종 구매
리빙박스 등 53종 구매
문서보관상자 등 40종 구매
"21-해-탐침세트, 와전류용 구매"
(217382-D)전산운영용품(토너) 구매사업
21-해-LED원형센서등 등 50종 구매
(216367-D)검찰수사장비 구매
CTP판 2종 구매
스토리지 내장형 SSD 구매
공병장비획득(소형 굴삭기)구매
00보급단 CCTV 제조 및 설치
00보급단 무인전동카트 제조 및 납품
소변기 세척밸브 등 42종 구매(21-32)
해안경고방송체계 구매/설치
볼펜 등 109종 구매
분청 및 식당 신축 관급자재(통합배선 제조설치)
의약품(암로발탄정 등 58종) 구매
무정전전원공급장치(UPS) 구매
육성 21-8차 구매
튜브 에어작기 구매
코로나19 확진 진단검사 시약 구매(긴급)
2021년 육군 VR 안전교육 장비 구매
함정용 음식물 분쇄기 1종 구매
"(긴급) 제동자,배기관용,디젤엔진용 등 27종"
"(긴급)밸브,유량조절용 등 19종"
혈구계산기 자동식 소형 1종 구매
세수비누 구매
코로나19 확진 진단검사 시약 구매(긴급)
교육훈련용 에어소프트건 제조구매
'21년 신정 경축특식(티라미수 조각케익)
2021년 육군 VR 안전교육 장비 구매
[21-0229]'21-5차 일반소모성자재(GUC) 구매
사고예방 교육장비(VR HMD) 구매
그래픽 편집 시스템 등 8종 구매(설치포함)
해군 모병홍보물(종이가방 등 5종) 제조
21-해병-전술 및 영내도로 레미콘(교동)
21-249 LED사각경광등 등 3품목
다기능 영상감시체계 거치대 제조 및 설치
21-해-등반용 자동 승강기 구매
(216377-D)기동방송차량 방송시스템 설치
21-국-00센터 가구 제조설치
21-6차 일반비품 구매
[21-C17]GOP중거리카메라 구매/제조
00부대 간부숙소 도배장판 설치납품
"냉각기,유체식,변속기용 등 16품목 구매(314,315)"
해군 모병홍보물(탁상형 모병홍보 카렌다) 제조
공기청정기 필터 등 3종 구매
휴지통 등 96종 구매
유성매직 등 30종 구매
안연고 등 108품목 구매
'21-2차 위험물취급자 안전장구 세트 구매
전기온돌판넬 등 60종
태풍아파트 에어컨 106대 구매설치
칼라도마 등 21품목 구매
00부대 병영 도서관 도서 구매
캐비닛 3단 등 4종
DVD(후쿠오카) 등 20종
도서(메타버스 FOR 에듀테크) 등 245종
안전사다리 구매
21년 전산장비(전자동의서용 모니터) 구매
저단캐비넷 등 13종
해상사격훈련용 리플렉타 구매
(긴급)강철조각 1종
"(긴급) 밸브,글로브형 등 8종 구매"
"(긴급) 전원공급기,무정전식 등 22종 구매"
'21년 L Y N X 엔진시험기 유지보수 정비
"(긴급)튜브 조립체, 금속제 등 67종"
기관단총 전술 후레쉬
포트락 등 43종
(긴급)흡기 밸브 등 9종
"박스, 플라스틱 등 2종 제조"
"'21년 PKMR NO1, 2 발전기 6,000시간 정비"
열풍건조기 구매
수사데이터 연관 분석시스템 구매
2021년 상업용오븐 제조설치
해안감시기동대대 브리핑 장비 구매(리스물건)
사단 지휘통제실 비디오월 교체사업(리스물건)
'22년 신정 경축특식 훈제닭다리(제조/구매)
여군 가죽장갑 제조
용접용 턴테이블 등 6품목 구매(21317)
지게차(6000파운드 디젤) 3대 구매
(21-324) 직장어린이집 학습용품 192종
00부대 수송ㆍ정비고 用 안전사다리 구매
국방대학교 국외도서 125종 구매
"21-238,241 고압세척기 등 20종 구매"
21-240 배터리 구매
21-244 타이어 16품목 구매
파병부대 재보급 공사물자 구매
파병부대 즉석밥 등 40품목 구매
국방대학교 국내도서 431종 구매
"지우개 등 264품목 구매(21307, 21-14)"
21-229 00부대 등 2개소 출입문 교체
21-22차 의무물자 및 소모품 구매
"박판,금속제 등 2종"
압축링 등 3종
실린더 롤러
도파관 공기주입기 구매
의약품(맨소래담 로션 등 106종) 구매
무정정전원공급장치 구매 설치
미싱기 등 2종 구매
00지역 정보통신운영용품 구매
00지역 발전기 구매
도어클로저 등 152종 구매
봉제필통 등 22종 구매
안전화 충격 체험대 등 2종 구매
소방기구(이산화탄소 소화기) 구매
수신기 등 26품목 구매
21년 사이버전산장비 유지보수
콤비블라인드 등 16종 구매 설치
필터 에어크리너 등 59종 구매
00부대 과학화 경계시스템 설치납품
'21년 정비용 장비 구매
특전용품-삼각대 구매
VoIP 게이트웨이 구매
오수중계장 수중펌프 구매
개스킷밀봉제 등 118품목 구매(21313)
목장갑 등 295품목 구매(21312)
마그네틱 스위치 등 36종(21-336)
(217271-C) 의무장비(자동분석기 생화확 대형) 구매
주거시설 싱크대 제조 설치
의약품 와이덱스 등 31품목 구매
'22년 해병 달력 제작(후가공) 구매
21년 안전사다리 구매
(217351-C)의무장비(이동형 소영 C-arm) 구매
(217327-D) 유전자검사 시약재료 구매
'22년 육군달력 후가공 제조 납품
23경비여단 예비군훈련대 데크설치 공사
CO2소화기 구매 의뢰
"타이어 등 22종(21-297, 311, 319, 325)"
21년 후반기 자산취득비(일반물품) 구매
[위임-216] 병영식당 튀김실 덕트 설치납품 등 2건
전투교 도서관 도서 110종 구매
